bot_id,market,algorithm,symbol
nasdaq_amzn_random_forest__ps_v10,NASDAQ,random_forest__ps,AMZN
nasdaq_avgo_random_forest__ps_v10,NASDAQ,random_forest__ps,AVGO
nasdaq_avgo_random_forest__ps_v5,NASDAQ,random_forest__ps,AVGO
nasdaq_avgo_random_forest__ps_v2,NASDAQ,random_forest__ps,AVGO
nasdaq_avgo_random_forest__ps_v4,NASDAQ,random_forest__ps,AVGO
nasdaq_cost_random_forest__ps_v8,NASDAQ,random_forest__ps,COST
nasdaq_cost_random_forest__ps,NASDAQ,random_forest__ps,COST
nasdaq_cost_random_forest__ps_v4,NASDAQ,random_forest__ps,COST
nasdaq_cost_random_forest__ps_v2,NASDAQ,random_forest__ps,COST
nasdaq_cost_random_forest__ps_v6,NASDAQ,random_forest__ps,COST
nasdaq_cost_random_forest__ps_v10,NASDAQ,random_forest__ps,COST
nasdaq_cost_random_forest__ps_v7,NASDAQ,random_forest__ps,COST
nasdaq_cost_random_forest__ps_v5,NASDAQ,random_forest__ps,COST
nasdaq_csco_random_forest__ps_v5,NASDAQ,random_forest__ps,CSCO
nasdaq_csco_random_forest__ps,NASDAQ,random_forest__ps,CSCO
nasdaq_csco_random_forest__ps_v2,NASDAQ,random_forest__ps,CSCO
nasdaq_csco_random_forest__ps_v10,NASDAQ,random_forest__ps,CSCO
nasdaq_csco_random_forest__ps_v8,NASDAQ,random_forest__ps,CSCO
nasdaq_csco_random_forest__ps_v4,NASDAQ,random_forest__ps,CSCO
nasdaq_csco_random_forest__ps_v7,NASDAQ,random_forest__ps,CSCO
nasdaq_csco_random_forest__ps_v6,NASDAQ,random_forest__ps,CSCO
nasdaq_googl_random_forest__ps_v10,NASDAQ,random_forest__ps,GOOGL
nasdaq_googl_random_forest__ps_v8,NASDAQ,random_forest__ps,GOOGL
nasdaq_googl_random_forest__ps_v4,NASDAQ,random_forest__ps,GOOGL
nasdaq_googl_random_forest__ps_v2,NASDAQ,random_forest__ps,GOOGL
nasdaq_googl_random_forest__ps_v5,NASDAQ,random_forest__ps,GOOGL
nasdaq_intc_random_forest__ps_v10,NASDAQ,random_forest__ps,INTC
nasdaq_intc_random_forest__ps_v2,NASDAQ,random_forest__ps,INTC
nasdaq_intc_random_forest__ps_v4,NASDAQ,random_forest__ps,INTC
nasdaq_meta_random_forest__ps_v2,NASDAQ,random_forest__ps,META
nasdaq_meta_random_forest__ps_v10,NASDAQ,random_forest__ps,META
nasdaq_meta_random_forest__ps_v3,NASDAQ,random_forest__ps,META
nasdaq_meta_random_forest__ps_v4,NASDAQ,random_forest__ps,META
nasdaq_meta_random_forest__ps_v6,NASDAQ,random_forest__ps,META
nasdaq_meta_random_forest__ps,NASDAQ,random_forest__ps,META
nasdaq_meta_random_forest__ps_v5,NASDAQ,random_forest__ps,META
nasdaq_meta_random_forest__ps_v7,NASDAQ,random_forest__ps,META
nasdaq_meta_random_forest__ps_v9,NASDAQ,random_forest__ps,META
nasdaq_meta_random_forest__ps_v8,NASDAQ,random_forest__ps,META
nasdaq_msft_random_forest__ps_v7,NASDAQ,random_forest__ps,MSFT
nasdaq_msft_random_forest__ps_v3,NASDAQ,random_forest__ps,MSFT
nasdaq_msft_random_forest__ps_v10,NASDAQ,random_forest__ps,MSFT
nasdaq_msft_random_forest__ps_v8,NASDAQ,random_forest__ps,MSFT
nasdaq_msft_random_forest__ps_v2,NASDAQ,random_forest__ps,MSFT
nasdaq_msft_random_forest__ps_v4,NASDAQ,random_forest__ps,MSFT
nasdaq_msft_random_forest__ps,NASDAQ,random_forest__ps,MSFT
nasdaq_msft_random_forest__ps_v9,NASDAQ,random_forest__ps,MSFT
nasdaq_msft_random_forest__ps_v5,NASDAQ,random_forest__ps,MSFT
nasdaq_msft_random_forest__ps_v6,NASDAQ,random_forest__ps,MSFT
nasdaq_nflx_random_forest__ps_v10,NASDAQ,random_forest__ps,NFLX
nasdaq_nflx_random_forest__ps_v4,NASDAQ,random_forest__ps,NFLX
nasdaq_nflx_random_forest__ps_v5,NASDAQ,random_forest__ps,NFLX
nasdaq_nflx_random_forest__ps_v2,NASDAQ,random_forest__ps,NFLX
nasdaq_nvda_random_forest__ps_v10,NASDAQ,random_forest__ps,NVDA
nasdaq_nvda_random_forest__ps_v2,NASDAQ,random_forest__ps,NVDA
nasdaq_nvda_random_forest__ps_v4,NASDAQ,random_forest__ps,NVDA
nasdaq_qcom_random_forest__ps_v6,NASDAQ,random_forest__ps,QCOM
nasdaq_qcom_random_forest__ps_v2,NASDAQ,random_forest__ps,QCOM
nasdaq_qcom_random_forest__ps_v5,NASDAQ,random_forest__ps,QCOM
nasdaq_qcom_random_forest__ps_v8,NASDAQ,random_forest__ps,QCOM
nasdaq_qcom_random_forest__ps_v10,NASDAQ,random_forest__ps,QCOM
nasdaq_qcom_random_forest__ps_v4,NASDAQ,random_forest__ps,QCOM
nasdaq_qcom_random_forest__ps_v9,NASDAQ,random_forest__ps,QCOM
nasdaq_qcom_random_forest__ps_v3,NASDAQ,random_forest__ps,QCOM
nasdaq_qcom_random_forest__ps_v7,NASDAQ,random_forest__ps,QCOM
nasdaq_qcom_random_forest__ps,NASDAQ,random_forest__ps,QCOM
nasdaq_tsla_random_forest__ps_v4,NASDAQ,random_forest__ps,TSLA
nasdaq_tsla_random_forest__ps_v7,NASDAQ,random_forest__ps,TSLA
nasdaq_tsla_random_forest__ps_v9,NASDAQ,random_forest__ps,TSLA
nasdaq_tsla_random_forest__ps_v10,NASDAQ,random_forest__ps,TSLA
nasdaq_tsla_random_forest__ps_v6,NASDAQ,random_forest__ps,TSLA
nasdaq_tsla_random_forest__ps_v8,NASDAQ,random_forest__ps,TSLA
nasdaq_tsla_random_forest__ps,NASDAQ,random_forest__ps,TSLA
nasdaq_tsla_random_forest__ps_v3,NASDAQ,random_forest__ps,TSLA
nasdaq_tsla_random_forest__ps_v2,NASDAQ,random_forest__ps,TSLA
nasdaq_tsla_random_forest__ps_v5,NASDAQ,random_forest__ps,TSLA
nasdaq_aapl_rl_dqn__ps,NASDAQ,rl_dqn__ps,AAPL
nasdaq_adbe_rl_dqn__ps,NASDAQ,rl_dqn__ps,ADBE
nasdaq_amd_rl_dqn__ps,NASDAQ,rl_dqn__ps,AMD
nasdaq_amzn_rl_dqn__ps,NASDAQ,rl_dqn__ps,AMZN
nasdaq_avgo_rl_dqn__ps,NASDAQ,rl_dqn__ps,AVGO
nasdaq_cost_rl_dqn__ps,NASDAQ,rl_dqn__ps,COST
nasdaq_csco_rl_dqn__ps,NASDAQ,rl_dqn__ps,CSCO
nasdaq_googl_rl_dqn__ps,NASDAQ,rl_dqn__ps,GOOGL
nasdaq_intc_rl_dqn__ps,NASDAQ,rl_dqn__ps,INTC
nasdaq_meta_rl_dqn__ps,NASDAQ,rl_dqn__ps,META
nasdaq_msft_rl_dqn__ps,NASDAQ,rl_dqn__ps,MSFT
nasdaq_nflx_rl_dqn__ps,NASDAQ,rl_dqn__ps,NFLX
nasdaq_nvda_rl_dqn__ps,NASDAQ,rl_dqn__ps,NVDA
nasdaq_qcom_rl_dqn__ps,NASDAQ,rl_dqn__ps,QCOM
nasdaq_tsla_rl_dqn__ps,NASDAQ,rl_dqn__ps,TSLA
nasdaq_aapl_sarima__ps_v5,NASDAQ,sarima__ps,AAPL
nasdaq_aapl_sarima__ps_v6,NASDAQ,sarima__ps,AAPL
nasdaq_aapl_sarima__ps_v10,NASDAQ,sarima__ps,AAPL
nasdaq_aapl_sarima__ps_v3,NASDAQ,sarima__ps,AAPL
nasdaq_aapl_sarima__ps_v8,NASDAQ,sarima__ps,AAPL
nasdaq_aapl_sarima__ps_v4,NASDAQ,sarima__ps,AAPL
nasdaq_aapl_sarima__ps,NASDAQ,sarima__ps,AAPL
nasdaq_aapl_sarima__ps_v7,NASDAQ,sarima__ps,AAPL
nasdaq_aapl_sarima__ps_v2,NASDAQ,sarima__ps,AAPL
nasdaq_adbe_sarima__ps_v10,NASDAQ,sarima__ps,ADBE
nasdaq_adbe_sarima__ps_v7,NASDAQ,sarima__ps,ADBE
nasdaq_adbe_sarima__ps_v3,NASDAQ,sarima__ps,ADBE
nasdaq_adbe_sarima__ps_v8,NASDAQ,sarima__ps,ADBE
nasdaq_adbe_sarima__ps_v5,NASDAQ,sarima__ps,ADBE
nasdaq_adbe_sarima__ps_v4,NASDAQ,sarima__ps,ADBE
nasdaq_adbe_sarima__ps_v6,NASDAQ,sarima__ps,ADBE
nasdaq_adbe_sarima__ps_v2,NASDAQ,sarima__ps,ADBE
nasdaq_adbe_sarima__ps,NASDAQ,sarima__ps,ADBE
nasdaq_amd_sarima__ps_v10,NASDAQ,sarima__ps,AMD
nasdaq_amd_sarima__ps_v2,NASDAQ,sarima__ps,AMD
nasdaq_amd_sarima__ps_v8,NASDAQ,sarima__ps,AMD
nasdaq_amd_sarima__ps_v5,NASDAQ,sarima__ps,AMD
nasdaq_amzn_sarima__ps_v5,NASDAQ,sarima__ps,AMZN
nasdaq_amzn_sarima__ps_v10,NASDAQ,sarima__ps,AMZN
nasdaq_amzn_sarima__ps_v2,NASDAQ,sarima__ps,AMZN
nasdaq_avgo_sarima__ps_v10,NASDAQ,sarima__ps,AVGO
nasdaq_avgo_sarima__ps_v5,NASDAQ,sarima__ps,AVGO
nasdaq_cost_sarima__ps_v9,NASDAQ,sarima__ps,COST
nasdaq_cost_sarima__ps_v7,NASDAQ,sarima__ps,COST
nasdaq_cost_sarima__ps_v5,NASDAQ,sarima__ps,COST
nasdaq_cost_sarima__ps_v8,NASDAQ,sarima__ps,COST
nasdaq_cost_sarima__ps_v4,NASDAQ,sarima__ps,COST
nasdaq_cost_sarima__ps,NASDAQ,sarima__ps,COST
nasdaq_cost_sarima__ps_v2,NASDAQ,sarima__ps,COST
nasdaq_cost_sarima__ps_v6,NASDAQ,sarima__ps,COST
nasdaq_cost_sarima__ps_v3,NASDAQ,sarima__ps,COST
nasdaq_cost_sarima__ps_v10,NASDAQ,sarima__ps,COST
nasdaq_csco_sarima__ps_v2,NASDAQ,sarima__ps,CSCO
nasdaq_csco_sarima__ps_v10,NASDAQ,sarima__ps,CSCO
nasdaq_csco_sarima__ps_v5,NASDAQ,sarima__ps,CSCO
nasdaq_googl_sarima__ps_v8,NASDAQ,sarima__ps,GOOGL
nasdaq_googl_sarima__ps,NASDAQ,sarima__ps,GOOGL
nasdaq_googl_sarima__ps_v2,NASDAQ,sarima__ps,GOOGL
nasdaq_googl_sarima__ps_v5,NASDAQ,sarima__ps,GOOGL
nasdaq_googl_sarima__ps_v7,NASDAQ,sarima__ps,GOOGL
nasdaq_googl_sarima__ps_v10,NASDAQ,sarima__ps,GOOGL
nasdaq_googl_sarima__ps_v4,NASDAQ,sarima__ps,GOOGL
nasdaq_googl_sarima__ps_v6,NASDAQ,sarima__ps,GOOGL
nasdaq_intc_sarima__ps_v5,NASDAQ,sarima__ps,INTC
nasdaq_intc_sarima__ps_v10,NASDAQ,sarima__ps,INTC
nasdaq_meta_sarima__ps,NASDAQ,sarima__ps,META
nasdaq_meta_sarima__ps_v8,NASDAQ,sarima__ps,META
nasdaq_meta_sarima__ps_v6,NASDAQ,sarima__ps,META
nasdaq_meta_sarima__ps_v3,NASDAQ,sarima__ps,META
nasdaq_meta_sarima__ps_v2,NASDAQ,sarima__ps,META
nasdaq_meta_sarima__ps_v4,NASDAQ,sarima__ps,META
nasdaq_meta_sarima__ps_v9,NASDAQ,sarima__ps,META
nasdaq_meta_sarima__ps_v7,NASDAQ,sarima__ps,META
nasdaq_meta_sarima__ps_v10,NASDAQ,sarima__ps,META
nasdaq_meta_sarima__ps_v5,NASDAQ,sarima__ps,META
nasdaq_msft_sarima__ps_v10,NASDAQ,sarima__ps,MSFT
nasdaq_msft_sarima__ps_v8,NASDAQ,sarima__ps,MSFT
nasdaq_msft_sarima__ps_v4,NASDAQ,sarima__ps,MSFT
nasdaq_msft_sarima__ps_v7,NASDAQ,sarima__ps,MSFT
nasdaq_msft_sarima__ps_v2,NASDAQ,sarima__ps,MSFT
nasdaq_msft_sarima__ps_v5,NASDAQ,sarima__ps,MSFT
nasdaq_msft_sarima__ps_v6,NASDAQ,sarima__ps,MSFT
nasdaq_msft_sarima__ps,NASDAQ,sarima__ps,MSFT
nasdaq_nflx_sarima__ps_v5,NASDAQ,sarima__ps,NFLX
nasdaq_nflx_sarima__ps_v10,NASDAQ,sarima__ps,NFLX
nasdaq_nflx_sarima__ps_v8,NASDAQ,sarima__ps,NFLX
nasdaq_nflx_sarima__ps_v2,NASDAQ,sarima__ps,NFLX
nasdaq_nvda_sarima__ps_v4,NASDAQ,sarima__ps,NVDA
nasdaq_nvda_sarima__ps,NASDAQ,sarima__ps,NVDA
nasdaq_nvda_sarima__ps_v7,NASDAQ,sarima__ps,NVDA
nasdaq_nvda_sarima__ps_v6,NASDAQ,sarima__ps,NVDA
nasdaq_nvda_sarima__ps_v2,NASDAQ,sarima__ps,NVDA
nasdaq_nvda_sarima__ps_v8,NASDAQ,sarima__ps,NVDA
nasdaq_nvda_sarima__ps_v9,NASDAQ,sarima__ps,NVDA
nasdaq_nvda_sarima__ps_v10,NASDAQ,sarima__ps,NVDA
nasdaq_nvda_sarima__ps_v5,NASDAQ,sarima__ps,NVDA
nasdaq_nvda_sarima__ps_v3,NASDAQ,sarima__ps,NVDA
nasdaq_tsla_sarima__ps_v3,NASDAQ,sarima__ps,TSLA
nasdaq_tsla_sarima__ps_v4,NASDAQ,sarima__ps,TSLA
nasdaq_tsla_sarima__ps_v5,NASDAQ,sarima__ps,TSLA
nasdaq_tsla_sarima__ps_v2,NASDAQ,sarima__ps,TSLA
nasdaq_tsla_sarima__ps,NASDAQ,sarima__ps,TSLA
nasdaq_tsla_sarima__ps_v10,NASDAQ,sarima__ps,TSLA
nasdaq_tsla_sarima__ps_v7,NASDAQ,sarima__ps,TSLA
nasdaq_tsla_sarima__ps_v6,NASDAQ,sarima__ps,TSLA
nasdaq_tsla_sarima__ps_v8,NASDAQ,sarima__ps,TSLA
nasdaq_tsla_sarima__ps_v9,NASDAQ,sarima__ps,TSLA
nasdaq_xgboost_v4,NASDAQ,xgboost,
nasdaq_xgboost_v10,NASDAQ,xgboost,
nasdaq_aapl_xgboost__ps_v8,NASDAQ,xgboost__ps,AAPL
nasdaq_aapl_xgboost__ps_v4,NASDAQ,xgboost__ps,AAPL
nasdaq_aapl_xgboost__ps,NASDAQ,xgboost__ps,AAPL
nasdaq_aapl_xgboost__ps_v3,NASDAQ,xgboost__ps,AAPL
nasdaq_aapl_xgboost__ps_v2,NASDAQ,xgboost__ps,AAPL
nasdaq_aapl_xgboost__ps_v7,NASDAQ,xgboost__ps,AAPL
nasdaq_aapl_xgboost__ps_v6,NASDAQ,xgboost__ps,AAPL
nasdaq_aapl_xgboost__ps_v5,NASDAQ,xgboost__ps,AAPL
nasdaq_aapl_xgboost__ps_v10,NASDAQ,xgboost__ps,AAPL
nasdaq_adbe_xgboost__ps_v2,NASDAQ,xgboost__ps,ADBE
nasdaq_adbe_xgboost__ps_v10,NASDAQ,xgboost__ps,ADBE
nasdaq_adbe_xgboost__ps_v8,NASDAQ,xgboost__ps,ADBE
nasdaq_adbe_xgboost__ps_v5,NASDAQ,xgboost__ps,ADBE
nasdaq_adbe_xgboost__ps_v3,NASDAQ,xgboost__ps,ADBE
nasdaq_adbe_xgboost__ps_v7,NASDAQ,xgboost__ps,ADBE
nasdaq_adbe_xgboost__ps_v9,NASDAQ,xgboost__ps,ADBE
nasdaq_adbe_xgboost__ps_v4,NASDAQ,xgboost__ps,ADBE
nasdaq_adbe_xgboost__ps,NASDAQ,xgboost__ps,ADBE
nasdaq_adbe_xgboost__ps_v6,NASDAQ,xgboost__ps,ADBE
nasdaq_amd_xgboost__ps_v5,NASDAQ,xgboost__ps,AMD
nasdaq_amd_xgboost__ps_v10,NASDAQ,xgboost__ps,AMD
nasdaq_amd_xgboost__ps_v2,NASDAQ,xgboost__ps,AMD
nasdaq_amd_xgboost__ps_v4,NASDAQ,xgboost__ps,AMD
nasdaq_amzn_xgboost__ps_v6,NASDAQ,xgboost__ps,AMZN
nasdaq_amzn_xgboost__ps,NASDAQ,xgboost__ps,AMZN
nasdaq_amzn_xgboost__ps_v10,NASDAQ,xgboost__ps,AMZN
nasdaq_amzn_xgboost__ps_v8,NASDAQ,xgboost__ps,AMZN
nasdaq_amzn_xgboost__ps_v7,NASDAQ,xgboost__ps,AMZN
nasdaq_amzn_xgboost__ps_v4,NASDAQ,xgboost__ps,AMZN
nasdaq_amzn_xgboost__ps_v2,NASDAQ,xgboost__ps,AMZN
nasdaq_amzn_xgboost__ps_v5,NASDAQ,xgboost__ps,AMZN
nasdaq_avgo_xgboost__ps_v6,NASDAQ,xgboost__ps,AVGO
nasdaq_avgo_xgboost__ps_v8,NASDAQ,xgboost__ps,AVGO
nasdaq_avgo_xgboost__ps,NASDAQ,xgboost__ps,AVGO
nasdaq_avgo_xgboost__ps_v4,NASDAQ,xgboost__ps,AVGO
nasdaq_avgo_xgboost__ps_v2,NASDAQ,xgboost__ps,AVGO
nasdaq_avgo_xgboost__ps_v3,NASDAQ,xgboost__ps,AVGO
nasdaq_avgo_xgboost__ps_v10,NASDAQ,xgboost__ps,AVGO
nasdaq_avgo_xgboost__ps_v5,NASDAQ,xgboost__ps,AVGO
nasdaq_avgo_xgboost__ps_v7,NASDAQ,xgboost__ps,AVGO
nasdaq_cost_xgboost__ps_v8,NASDAQ,xgboost__ps,COST
nasdaq_cost_xgboost__ps_v5,NASDAQ,xgboost__ps,COST
nasdaq_cost_xgboost__ps,NASDAQ,xgboost__ps,COST
nasdaq_cost_xgboost__ps_v4,NASDAQ,xgboost__ps,COST
nasdaq_cost_xgboost__ps_v10,NASDAQ,xgboost__ps,COST
nasdaq_cost_xgboost__ps_v2,NASDAQ,xgboost__ps,COST
nasdaq_cost_xgboost__ps_v7,NASDAQ,xgboost__ps,COST
nasdaq_cost_xgboost__ps_v6,NASDAQ,xgboost__ps,COST
nasdaq_csco_xgboost__ps_v10,NASDAQ,xgboost__ps,CSCO
nasdaq_csco_xgboost__ps_v4,NASDAQ,xgboost__ps,CSCO
nasdaq_csco_xgboost__ps_v8,NASDAQ,xgboost__ps,CSCO
nasdaq_csco_xgboost__ps_v2,NASDAQ,xgboost__ps,CSCO
nasdaq_csco_xgboost__ps_v5,NASDAQ,xgboost__ps,CSCO
nasdaq_googl_xgboost__ps_v10,NASDAQ,xgboost__ps,GOOGL
nasdaq_googl_xgboost__ps_v2,NASDAQ,xgboost__ps,GOOGL
nasdaq_googl_xgboost__ps_v7,NASDAQ,xgboost__ps,GOOGL
nasdaq_googl_xgboost__ps_v4,NASDAQ,xgboost__ps,GOOGL
nasdaq_googl_xgboost__ps,NASDAQ,xgboost__ps,GOOGL
nasdaq_googl_xgboost__ps_v5,NASDAQ,xgboost__ps,GOOGL
nasdaq_googl_xgboost__ps_v6,NASDAQ,xgboost__ps,GOOGL
nasdaq_googl_xgboost__ps_v8,NASDAQ,xgboost__ps,GOOGL
nasdaq_intc_xgboost__ps_v2,NASDAQ,xgboost__ps,INTC
nasdaq_intc_xgboost__ps_v10,NASDAQ,xgboost__ps,INTC
nasdaq_intc_xgboost__ps_v5,NASDAQ,xgboost__ps,INTC
nasdaq_intc_xgboost__ps_v4,NASDAQ,xgboost__ps,INTC
nasdaq_meta_xgboost__ps_v2,NASDAQ,xgboost__ps,META
nasdaq_meta_xgboost__ps_v7,NASDAQ,xgboost__ps,META
nasdaq_meta_xgboost__ps_v4,NASDAQ,xgboost__ps,META
nasdaq_meta_xgboost__ps,NASDAQ,xgboost__ps,META
nasdaq_meta_xgboost__ps_v3,NASDAQ,xgboost__ps,META
nasdaq_meta_xgboost__ps_v5,NASDAQ,xgboost__ps,META
nasdaq_meta_xgboost__ps_v10,NASDAQ,xgboost__ps,META
nasdaq_meta_xgboost__ps_v8,NASDAQ,xgboost__ps,META
nasdaq_meta_xgboost__ps_v6,NASDAQ,xgboost__ps,META
nasdaq_meta_xgboost__ps_v9,NASDAQ,xgboost__ps,META
nasdaq_msft_xgboost__ps_v4,NASDAQ,xgboost__ps,MSFT
nasdaq_msft_xgboost__ps_v10,NASDAQ,xgboost__ps,MSFT
nasdaq_msft_xgboost__ps_v2,NASDAQ,xgboost__ps,MSFT
nasdaq_msft_xgboost__ps_v5,NASDAQ,xgboost__ps,MSFT
nasdaq_msft_xgboost__ps_v6,NASDAQ,xgboost__ps,MSFT
nasdaq_msft_xgboost__ps_v3,NASDAQ,xgboost__ps,MSFT
nasdaq_msft_xgboost__ps,NASDAQ,xgboost__ps,MSFT
nasdaq_msft_xgboost__ps_v7,NASDAQ,xgboost__ps,MSFT
nasdaq_msft_xgboost__ps_v8,NASDAQ,xgboost__ps,MSFT
nasdaq_nflx_xgboost__ps_v10,NASDAQ,xgboost__ps,NFLX
nasdaq_nflx_xgboost__ps_v4,NASDAQ,xgboost__ps,NFLX
nasdaq_nvda_xgboost__ps_v10,NASDAQ,xgboost__ps,NVDA
nasdaq_nvda_xgboost__ps_v4,NASDAQ,xgboost__ps,NVDA
nasdaq_qcom_xgboost__ps_v4,NASDAQ,xgboost__ps,QCOM
nasdaq_qcom_xgboost__ps_v3,NASDAQ,xgboost__ps,QCOM
nasdaq_qcom_xgboost__ps_v10,NASDAQ,xgboost__ps,QCOM
nasdaq_qcom_xgboost__ps_v8,NASDAQ,xgboost__ps,QCOM
nasdaq_qcom_xgboost__ps_v5,NASDAQ,xgboost__ps,QCOM
nasdaq_qcom_xgboost__ps,NASDAQ,xgboost__ps,QCOM
nasdaq_qcom_xgboost__ps_v6,NASDAQ,xgboost__ps,QCOM
nasdaq_qcom_xgboost__ps_v2,NASDAQ,xgboost__ps,QCOM
nasdaq_qcom_xgboost__ps_v7,NASDAQ,xgboost__ps,QCOM
nasdaq_tsla_xgboost__ps_v8,NASDAQ,xgboost__ps,TSLA
nasdaq_tsla_xgboost__ps_v7,NASDAQ,xgboost__ps,TSLA
nasdaq_tsla_xgboost__ps_v4,NASDAQ,xgboost__ps,TSLA
nasdaq_tsla_xgboost__ps_v5,NASDAQ,xgboost__ps,TSLA
nasdaq_tsla_xgboost__ps_v6,NASDAQ,xgboost__ps,TSLA
nasdaq_tsla_xgboost__ps_v2,NASDAQ,xgboost__ps,TSLA
nasdaq_tsla_xgboost__ps,NASDAQ,xgboost__ps,TSLA
nasdaq_tsla_xgboost__ps_v3,NASDAQ,xgboost__ps,TSLA
nasdaq_tsla_xgboost__ps_v9,NASDAQ,xgboost__ps,TSLA
nasdaq_tsla_xgboost__ps_v10,NASDAQ,xgboost__ps,TSLA
sp500_arima_garch_v10,SP500,arima_garch,
sp500_arima_garch_v5,SP500,arima_garch,
sp500_arima_garch_v2,SP500,arima_garch,
sp500_arima_garch_v8,SP500,arima_garch,
sp500_bac_arima_garch__ps_v7,SP500,arima_garch__ps,BAC
sp500_bac_arima_garch__ps_v6,SP500,arima_garch__ps,BAC
sp500_bac_arima_garch__ps_v4,SP500,arima_garch__ps,BAC
sp500_bac_arima_garch__ps_v9,SP500,arima_garch__ps,BAC
sp500_bac_arima_garch__ps_v5,SP500,arima_garch__ps,BAC
sp500_bac_arima_garch__ps_v10,SP500,arima_garch__ps,BAC
sp500_bac_arima_garch__ps_v8,SP500,arima_garch__ps,BAC
sp500_bac_arima_garch__ps_v2,SP500,arima_garch__ps,BAC
sp500_bac_arima_garch__ps,SP500,arima_garch__ps,BAC
sp500_bac_arima_garch__ps_v3,SP500,arima_garch__ps,BAC
sp500_cvx_arima_garch__ps_v3,SP500,arima_garch__ps,CVX
sp500_cvx_arima_garch__ps_v5,SP500,arima_garch__ps,CVX
sp500_cvx_arima_garch__ps_v8,SP500,arima_garch__ps,CVX
sp500_cvx_arima_garch__ps_v7,SP500,arima_garch__ps,CVX
sp500_cvx_arima_garch__ps,SP500,arima_garch__ps,CVX
sp500_cvx_arima_garch__ps_v2,SP500,arima_garch__ps,CVX
sp500_cvx_arima_garch__ps_v4,SP500,arima_garch__ps,CVX
sp500_cvx_arima_garch__ps_v10,SP500,arima_garch__ps,CVX
sp500_cvx_arima_garch__ps_v6,SP500,arima_garch__ps,CVX
sp500_gs_arima_garch__ps_v9,SP500,arima_garch__ps,GS
sp500_gs_arima_garch__ps_v2,SP500,arima_garch__ps,GS
sp500_gs_arima_garch__ps_v4,SP500,arima_garch__ps,GS
sp500_gs_arima_garch__ps,SP500,arima_garch__ps,GS
sp500_gs_arima_garch__ps_v10,SP500,arima_garch__ps,GS
sp500_gs_arima_garch__ps_v6,SP500,arima_garch__ps,GS
sp500_gs_arima_garch__ps_v5,SP500,arima_garch__ps,GS
sp500_gs_arima_garch__ps_v7,SP500,arima_garch__ps,GS
sp500_gs_arima_garch__ps_v3,SP500,arima_garch__ps,GS
sp500_gs_arima_garch__ps_v8,SP500,arima_garch__ps,GS
sp500_jnj_arima_garch__ps_v6,SP500,arima_garch__ps,JNJ
sp500_jnj_arima_garch__ps_v5,SP500,arima_garch__ps,JNJ
sp500_jnj_arima_garch__ps_v4,SP500,arima_garch__ps,JNJ
sp500_jnj_arima_garch__ps_v7,SP500,arima_garch__ps,JNJ
sp500_jnj_arima_garch__ps_v10,SP500,arima_garch__ps,JNJ
sp500_jnj_arima_garch__ps,SP500,arima_garch__ps,JNJ
sp500_jnj_arima_garch__ps_v2,SP500,arima_garch__ps,JNJ
sp500_jnj_arima_garch__ps_v8,SP500,arima_garch__ps,JNJ
sp500_jnj_arima_garch__ps_v3,SP500,arima_garch__ps,JNJ
sp500_jpm_arima_garch__ps_v2,SP500,arima_garch__ps,JPM
sp500_jpm_arima_garch__ps_v7,SP500,arima_garch__ps,JPM
sp500_jpm_arima_garch__ps_v8,SP500,arima_garch__ps,JPM
sp500_jpm_arima_garch__ps,SP500,arima_garch__ps,JPM
sp500_jpm_arima_garch__ps_v5,SP500,arima_garch__ps,JPM
sp500_jpm_arima_garch__ps_v10,SP500,arima_garch__ps,JPM
sp500_jpm_arima_garch__ps_v6,SP500,arima_garch__ps,JPM
sp500_jpm_arima_garch__ps_v4,SP500,arima_garch__ps,JPM
sp500_ko_arima_garch__ps_v9,SP500,arima_garch__ps,KO
sp500_ko_arima_garch__ps,SP500,arima_garch__ps,KO
sp500_ko_arima_garch__ps_v5,SP500,arima_garch__ps,KO
sp500_ko_arima_garch__ps_v3,SP500,arima_garch__ps,KO
sp500_ko_arima_garch__ps_v10,SP500,arima_garch__ps,KO
sp500_ko_arima_garch__ps_v8,SP500,arima_garch__ps,KO
sp500_ko_arima_garch__ps_v4,SP500,arima_garch__ps,KO
sp500_ko_arima_garch__ps_v7,SP500,arima_garch__ps,KO
sp500_ko_arima_garch__ps_v6,SP500,arima_garch__ps,KO
sp500_ko_arima_garch__ps_v2,SP500,arima_garch__ps,KO
sp500_ma_arima_garch__ps_v8,SP500,arima_garch__ps,MA
sp500_ma_arima_garch__ps_v3,SP500,arima_garch__ps,MA
sp500_ma_arima_garch__ps,SP500,arima_garch__ps,MA
sp500_ma_arima_garch__ps_v6,SP500,arima_garch__ps,MA
sp500_ma_arima_garch__ps_v9,SP500,arima_garch__ps,MA
sp500_ma_arima_garch__ps_v4,SP500,arima_garch__ps,MA
sp500_ma_arima_garch__ps_v5,SP500,arima_garch__ps,MA
sp500_ma_arima_garch__ps_v2,SP500,arima_garch__ps,MA
sp500_ma_arima_garch__ps_v10,SP500,arima_garch__ps,MA
sp500_ma_arima_garch__ps_v7,SP500,arima_garch__ps,MA
sp500_pfe_arima_garch__ps_v8,SP500,arima_garch__ps,PFE
sp500_pfe_arima_garch__ps_v10,SP500,arima_garch__ps,PFE
sp500_pfe_arima_garch__ps_v5,SP500,arima_garch__ps,PFE
